Tiles
*
11.36, 8.00, 10.00
*
0.00, 0.00, 0.00*False,PosZ*0, 0, 0
5.00, 0.00, 6.00*False,PosZ*5, 0, 6
5.00, 2.00, 6.00*False,PosZ*5, 2, 6
1.00, 2.00, 6.00*False,PosZ*1, 2, 6
4.00, 2.00, 6.00*False,PosZ*4, 2, 6
4.00, 2.00, 5.00*False,PosZ*4, 2, 5
2.00, 2.00, 5.00*False,PosZ*2, 2, 5
2.00, 2.00, 4.00*False,PosZ*2, 2, 4
1.00, 2.00, 4.00*False,PosZ*1, 2, 4
2.00, 2.00, 9.00*False,PosZ*2, 2, 9
4.00, 2.00, 9.00*False,PosZ*4, 2, 9
3.00, 2.00, 9.00*False,PosZ*3, 2, 9
3.00, 2.00, 5.00*False,PosZ*3, 2, 5
3.00, 2.00, 6.00*False,PosZ*3, 2, 6
2.00, 2.00, 6.00*False,PosZ*2, 2, 6
4.00, 0.00, 6.00*False,PosZ*4, 0, 6
3.00, 0.00, 6.00*False,PosZ*3, 0, 6
2.00, 0.00, 6.00*False,PosZ*2, 0, 6
1.00, 0.00, 6.00*False,PosZ*1, 0, 6
0.00, 0.00, 5.00*False,PosZ*0, 0, 5
10.00, 0.00, 5.00*False,PosZ*10, 0, 5
11.00, 0.00, 5.00*False,PosZ*11, 0, 5
9.00, 0.00, 5.00*False,PosZ*9, 0, 5
8.00, 0.00, 5.00*False,PosZ*8, 0, 5
7.00, 0.00, 5.00*False,PosZ*7, 0, 5
6.00, 0.00, 5.00*False,PosZ*6, 0, 5
4.00, 0.00, 5.00*False,PosZ*4, 0, 5
3.00, 0.00, 5.00*False,PosZ*3, 0, 5
2.00, 0.00, 5.00*False,PosZ*2, 0, 5
0.00, 0.00, 4.00*False,PosZ*0, 0, 4
10.00, 0.00, 4.00*False,PosZ*10, 0, 4
11.00, 0.00, 4.00*False,PosZ*11, 0, 4
9.00, 0.00, 4.00*False,PosZ*9, 0, 4
8.00, 0.00, 4.00*False,PosZ*8, 0, 4
7.00, 0.00, 4.00*False,PosZ*7, 0, 4
6.00, 0.00, 4.00*False,PosZ*6, 0, 4
0.00, 0.00, 3.00*False,PosZ*0, 0, 3
10.00, 0.00, 3.00*False,PosZ*10, 0, 3
9.00, 0.00, 3.00*False,PosZ*9, 0, 3
8.00, 0.00, 3.00*False,PosZ*8, 0, 3
7.00, 0.00, 3.00*False,PosZ*7, 0, 3
6.00, 0.00, 3.00*False,PosZ*6, 0, 3
5.00, 0.00, 3.00*False,PosZ*5, 0, 3
5.00, 0.00, 4.00*False,PosZ*5, 0, 4
4.00, 1.00, 4.00*True,PosX*4, 1, 4
3.00, 2.00, 4.00*True,PosX*3, 2, 4
4.00, 0.00, 3.00*False,PosZ*4, 0, 3
3.00, 0.00, 3.00*False,PosZ*3, 0, 3
2.00, 0.00, 3.00*False,PosZ*2, 0, 3
1.00, 0.00, 3.00*False,PosZ*1, 0, 3
0.00, 0.00, 2.00*False,PosZ*0, 0, 2
10.00, 0.00, 2.00*False,PosZ*10, 0, 2
9.00, 0.00, 2.00*False,PosZ*9, 0, 2
8.00, 0.00, 2.00*False,PosZ*8, 0, 2
7.00, 0.00, 2.00*False,PosZ*7, 0, 2
6.00, 0.00, 2.00*False,PosZ*6, 0, 2
5.00, 0.00, 2.00*False,PosZ*5, 0, 2
4.00, 0.00, 2.00*False,PosZ*4, 0, 2
3.00, 0.00, 2.00*False,PosZ*3, 0, 2
2.00, 0.00, 2.00*False,PosZ*2, 0, 2
1.00, 0.00, 2.00*False,PosZ*1, 0, 2
0.00, 0.00, 1.00*False,PosZ*0, 0, 1
10.00, 0.00, 1.00*False,PosZ*10, 0, 1
9.00, 0.00, 1.00*False,PosZ*9, 0, 1
8.00, 0.00, 1.00*False,PosZ*8, 0, 1
7.00, 0.00, 1.00*False,PosZ*7, 0, 1
6.00, 0.00, 1.00*False,PosZ*6, 0, 1
5.00, 0.00, 1.00*False,PosZ*5, 0, 1
4.00, 0.00, 1.00*False,PosZ*4, 0, 1
3.00, 0.00, 1.00*False,PosZ*3, 0, 1
2.00, 0.00, 1.00*False,PosZ*2, 0, 1
1.00, 0.00, 1.00*False,PosZ*1, 0, 1
fileEnd
Desert*1*(0.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(0.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-11.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-11.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(11.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(11.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(11.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(0.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-11.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(7.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(7.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-4.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-4.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(18.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(18.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(18.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(7.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-4.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(10.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(10.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-1.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-1.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(21.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(21.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(21.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(10.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-1.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(9.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(9.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-2.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-2.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(20.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(20.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(20.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(9.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-2.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(8.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(8.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-3.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-3.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(19.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(19.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(19.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(8.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-3.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(6.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(6.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-5.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-5.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(17.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(17.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(17.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(6.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-5.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(5.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(5.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-6.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-6.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(16.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(16.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(16.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(5.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-6.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(4.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(4.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-7.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-7.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(15.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(15.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(15.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(4.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-7.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(3.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(3.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-8.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-8.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(14.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(14.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(14.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(3.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-8.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(2.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(2.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-9.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-9.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(13.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(13.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(13.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(2.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-9.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(1.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(1.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-10.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-10.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(12.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(12.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(12.00, 0.00, 11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(1.00, 0.00, -11.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-10.00, 0.00, 0.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(0.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(0.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-11.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-11.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(11.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(11.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(11.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(0.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-11.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(7.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(7.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-4.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-4.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(18.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(18.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(18.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(7.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-4.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(10.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(10.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-1.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-1.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(21.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(21.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(21.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(10.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-1.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(9.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(9.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-2.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-2.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(20.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(20.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(20.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(9.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-2.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(8.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(8.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-3.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-3.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(19.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(19.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(19.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(8.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-3.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(6.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(6.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-5.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-5.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(17.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(17.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(17.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(6.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-5.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(5.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(5.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-6.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-6.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(16.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(16.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(16.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(5.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-6.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(4.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(4.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-7.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-7.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(15.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(15.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(15.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(4.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-7.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(3.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(3.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-8.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-8.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(14.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(14.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(14.00, 0.00, 12.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(3.00, 0.00, -10.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
Desert*1*(-8.00, 0.00, 1.00)*(0.00, 0.00, 0.00)*(1.00, 1.00, 1.00)
